Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,15,1,61,0,4,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,16,4,65,0,4,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,17,5,70,1,5,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,18,1,71,1,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,19,2,73,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,20,7,80,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,21,4,84,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,22,3,87,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,23,3,90,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,24,3,93,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,25,2,95,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,26,9,104,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,27,4,108,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,28,3,111,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,29,4,115,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,30,10,125,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,31,3,128,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,32,6,134,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,33,4,138,0,6,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,34,4,142,1,7,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,35,1,143,1,8,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,36,13,156,0,8,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,37,6,162,0,8,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,38,6,168,0,8,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,39,1,169,0,8,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,40,5,174,0,8,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,10th Match (D/N), Lucknow,October 12 2023,South Africa ,SA,AUS,311,7,177,10,AUS,SA,41,3,177,2,10,South Africa won by 134 runs,"10th Match (D/N), Lucknow, October 12, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,1,5,5,1,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,2,5,10,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,3,6,16,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,4,6,22,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,5,8,30,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,6,7,37,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,7,1,38,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,8,2,40,1,2,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,9,1,41,0,2,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,10,5,46,0,2,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,11,9,55,0,2,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,12,1,56,1,3,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,13,1,57,1,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,14,4,61,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,15,12,73,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,16,5,78,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,17,0,78,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,18,3,81,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,19,2,83,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,20,10,93,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,21,7,100,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,22,6,106,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,23,4,110,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,24,4,114,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,25,4,118,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,26,6,124,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,27,2,126,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,28,7,133,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,29,12,145,0,4,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,30,7,152,1,5,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,31,4,156,0,5,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,32,3,159,0,5,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,33,2,161,0,5,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,34,6,167,0,5,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,35,1,168,0,5,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,36,7,175,1,6,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,37,4,179,0,6,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,38,1,180,1,7,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,39,5,185,0,7,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,40,4,189,0,7,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,41,6,195,0,7,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,42,5,200,0,7,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,43,4,204,0,7,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,44,9,213,0,7,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,45,1,214,1,8,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,46,4,218,0,8,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,47,2,220,0,8,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,48,5,225,1,9,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,49,9,234,0,9,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,BAN,NZ,50,11,245,0,9,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,1,1,1,0,0,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,2,3,4,0,0,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,3,8,12,1,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,4,2,14,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,5,1,15,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,6,0,15,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,7,3,18,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,8,9,27,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,9,1,28,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,10,9,37,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,11,4,41,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,12,4,45,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,13,15,60,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,14,5,65,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,15,3,68,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,16,5,73,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,17,3,76,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,18,7,83,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
2023,11th Match (D/N), Chennai,October 13 2023,New Zealand ,BAN,NZ,245,9,248,2,NZ,BAN,19,3,86,0,1,New Zealand won by 8 wickets (with 43 balls remaining),"11th Match (D/N), Chennai, October 13, 2023,
ICC Cricket World Cup"
